"Date","Price","Open","High","Low","Vol.","Change %"
"07/26/2012","1,315.20","1,319.85","1,325.73","1,308.51","","-0.30%"
"07/25/2012","1,319.20","1,309.44","1,326.02","1,305.92","","0.75%"
"07/24/2012","1,309.41","1,301.73","1,312.46","1,298.24","","0.76%"
"07/23/2012","1,299.51","1,306.72","1,307.82","1,292.21","","-0.18%"
"07/20/2012","1,301.80","1,287.80","1,305.51","1,287.86","","1.14%"
"07/19/2012","1,287.09","1,280.16","1,297.30","1,279.82","","0.52%"
"07/18/2012","1,280.48","1,288.05","1,292.43","1,280.42","","-0.46%"
"07/17/2012","1,286.41","1,295.57","1,299.94","1,285.86","","-0.64%"
"07/16/2012","1,294.70","1,297.14","1,303.20","1,294.02","","-0.13%"
"07/13/2012","1,296.37","1,287.18","1,304.90","1,282.81","","0.63%"
"07/12/2012","1,288.25","1,287.38","1,291.92","1,276.07","","0.03%"
"07/11/2012","1,287.82","1,279.64","1,291.62","1,277.51","","0.84%"
"07/10/2012","1,277.04","1,288.28","1,304.47","1,276.33","","-0.84%"
"07/09/2012","1,287.87","1,289.31","1,294.27","1,284.44","","0.03%"
"07/06/2012","1,287.46","1,294.44","1,302.67","1,282.99","","-0.44%"
"07/05/2012","1,293.17","1,289.22","1,301.34","1,287.91","","0.29%"
"07/04/2012","1,289.42","1,282.80","1,292.00","1,280.97","","0.70%"
"07/03/2012","1,280.45","1,268.82","1,288.82","1,267.74","","0.96%"
"07/02/2012","1,268.27","1,259.85","1,274.11","1,257.87","","0.48%"
"06/29/2012","1,262.20","1,246.28","1,269.11","1,238.58","","1.22%"
"06/28/2012","1,247.02","1,262.25","1,266.51","1,245.79","","-1.18%"
"06/27/2012","1,261.88","1,258.13","1,269.24","1,252.07","","0.31%"
"06/26/2012","1,258.04","1,266.96","1,270.21","1,256.14","","-0.67%"
"06/25/2012","1,266.58","1,251.55","1,271.64","1,250.07","","1.32%"
"06/22/2012","1,250.03","1,247.35","1,253.11","1,242.93","","0.24%"
"06/21/2012","1,247.06","1,263.48","1,266.81","1,244.84","","-1.30%"
"06/20/2012","1,263.51","1,274.22","1,280.35","1,254.86","","-0.89%"
"06/19/2012","1,274.80","1,294.28","1,296.18","1,272.80","","-1.50%"
"06/18/2012","1,294.16","1,279.31","1,296.78","1,261.31","","0.59%"
"06/15/2012","1,286.60","1,284.68","1,296.18","1,282.47","","0.16%"
"06/14/2012","1,284.57","1,286.87","1,295.20","1,280.03","","-0.29%"
"06/13/2012","1,288.32","1,286.88","1,297.24","1,280.72","","0.16%"
"06/12/2012","1,286.21","1,279.23","1,296.82","1,269.22","","0.55%"
"06/11/2012","1,279.19","1,259.06","1,282.20","1,259.01","","0.48%"
"06/08/2012","1,273.14","1,264.84","1,276.28","1,246.93","","0.70%"
"06/07/2012","1,264.34","1,285.72","1,299.57","1,256.88","","-1.86%"
"06/06/2012","1,288.31","1,298.68","1,315.42","1,286.13","","-0.74%"
"06/05/2012","1,297.97","1,295.52","1,304.65","1,291.04","","0.38%"
"06/04/2012","1,293.12","1,307.49","1,311.50","1,288.35","","-1.07%"
"06/01/2012","1,307.10","1,264.22","1,314.09","1,252.94","","3.65%"
"05/31/2012","1,261.08","1,262.96","1,270.12","1,253.87","","-0.10%"
"05/30/2012","1,262.30","1,244.73","1,267.43","1,234.28","","1.45%"
"05/29/2012","1,244.20","1,254.01","1,262.22","1,241.14","","-0.77%"
"05/28/2012","1,253.85","1,251.83","1,257.67","1,249.09","","-0.20%"
"05/25/2012","1,256.36","1,242.52","1,257.85","1,238.41","","1.17%"
"05/24/2012","1,241.82","1,240.03","1,252.39","1,235.67","","0.20%"
"05/23/2012","1,239.28","1,235.83","1,243.33","1,220.35","","0.33%"
"05/22/2012","1,235.18","1,242.82","1,246.50","1,232.26","","-0.48%"
"05/21/2012","1,241.14","1,245.31","1,251.60","1,241.42","","-0.32%"
"05/18/2012","1,245.15","1,239.85","1,257.05","1,238.37","","0.55%"
"05/17/2012","1,238.28","1,209.55","1,243.85","1,209.35","","2.38%"
"05/16/2012","1,209.44","1,212.58","1,217.68","1,203.08","","-0.25%"
"05/15/2012","1,212.46","1,213.57","1,221.74","1,206.86","","-0.07%"
"05/14/2012","1,213.34","1,224.91","1,229.49","1,211.28","","-0.75%"
"05/11/2012","1,222.57","1,232.20","1,233.70","1,218.11","","-0.73%"
"05/10/2012","1,231.55","1,229.76","1,235.20","1,226.28","","0.25%"
"05/09/2012","1,228.53","1,234.43","1,236.68","1,218.49","","-0.42%"
"05/08/2012","1,233.67","1,254.38","1,257.16","1,228.75","","-1.62%"
"05/07/2012","1,253.94","1,259.92","1,265.40","1,251.67","","-0.10%"
"05/04/2012","1,255.19","1,243.88","1,257.57","1,238.96","","0.95%"
"05/03/2012","1,243.38","1,256.28","1,259.24","1,240.57","","-1.01%"
"05/02/2012","1,256.09","1,255.03","1,264.08","1,250.78","","0.18%"
"05/01/2012","1,253.85","1,256.38","1,259.93","1,251.94","","-0.21%"
"04/30/2012","1,256.52","1,255.34","1,259.42","1,244.75","","0.26%"
"04/27/2012","1,253.25","1,256.56","1,258.30","1,249.37","","0.03%"
"04/26/2012","1,252.86","1,243.27","1,255.80","1,241.26","","0.77%"
"04/25/2012","1,243.29","1,244.11","1,246.84","1,231.40","","0.02%"
"04/24/2012","1,243.00","1,244.68","1,250.37","1,240.09","","-0.09%"
"04/23/2012","1,244.07","1,244.41","1,247.43","1,235.49","","0.20%"
"04/20/2012","1,241.56","1,250.18","1,251.82","1,241.30","","-0.63%"
"04/19/2012","1,249.41","1,250.69","1,259.16","1,246.26","","-0.04%"
"04/18/2012","1,249.86","1,255.98","1,261.73","1,248.44","","-0.51%"
"04/17/2012","1,256.22","1,257.40","1,261.42","1,247.13","","-0.09%"
"04/16/2012","1,257.31","1,269.29","1,270.95","1,255.72","","-0.83%"
"04/13/2012","1,267.88","1,270.27","1,277.30","1,261.28","","-0.19%"
"04/12/2012","1,270.27","1,264.17","1,273.16","1,254.44","","0.49%"
"04/11/2012","1,264.07","1,264.17","1,264.79","1,264.50","","-0.34%"
"04/10/2012","1,268.32","1,251.53","1,271.52","1,247.34","","1.32%"
"04/09/2012","1,251.83","1,244.16","1,261.69","1,243.13","","0.10%"
"04/06/2012","1,250.56","1,248.15","1,254.16","1,244.76","","0.21%"
"04/05/2012","1,248.00","1,232.12","1,250.13","1,232.49","","1.25%"
"04/04/2012","1,232.58","1,242.88","1,246.95","1,227.92","","-0.81%"
"04/03/2012","1,242.60","1,259.01","1,262.35","1,239.49","","-1.34%"
"04/02/2012","1,259.48","1,259.01","1,260.23","1,259.34","","0.75%"
"03/30/2012","1,250.12","1,248.59","1,252.90","1,242.82","","0.11%"
"03/29/2012","1,248.69","1,248.87","1,253.27","1,240.38","","0.09%"
"03/28/2012","1,247.61","1,261.39","1,267.54","1,243.38","","-1.04%"
"03/27/2012","1,260.75","1,266.46","1,272.45","1,260.16","","-0.32%"
"03/26/2012","1,264.78","1,252.27","1,268.30","1,245.58","","0.99%"
"03/23/2012","1,252.34","1,246.31","1,256.72","1,241.21","","0.61%"
"03/22/2012","1,244.77","1,248.92","1,250.83","1,237.51","","-0.31%"
"03/21/2012","1,248.59","1,247.75","1,255.34","1,243.15","","0.16%"
"03/20/2012","1,246.58","1,253.98","1,258.57","1,242.93","","-0.72%"
"03/19/2012","1,255.61","1,254.26","1,264.11","1,254.62","","-0.34%"
"03/16/2012","1,259.90","1,267.09","1,272.88","1,252.35","","-0.54%"
"03/15/2012","1,266.80","1,260.25","1,271.95","1,256.84","","0.54%"
"03/14/2012","1,260.05","1,280.49","1,286.88","1,255.07","","-1.57%"
"03/13/2012","1,280.11","1,292.05","1,297.30","1,272.59","","-0.97%"
"03/12/2012","1,292.70","1,302.35","1,307.82","1,291.13","","-0.99%"
"03/09/2012","1,305.61","1,279.43","1,308.08","1,277.65","","1.93%"
"03/08/2012","1,280.89","1,281.30","1,289.73","1,276.01","","0.03%"
"03/07/2012","1,280.52","1,276.26","1,283.85","1,272.13","","0.35%"
"03/06/2012","1,276.10","1,290.21","1,292.71","1,268.87","","-1.15%"
"03/05/2012","1,290.89","1,297.48","1,300.29","1,282.29","","-0.47%"
"03/02/2012","1,296.98","1,289.79","1,299.78","1,289.19","","0.62%"
"03/01/2012","1,288.97","1,272.03","1,296.59","1,271.77","","1.40%"
"02/29/2012","1,271.19","1,324.61","1,331.42","1,267.16","","-4.09%"
"02/28/2012","1,325.38","1,318.37","1,331.93","1,316.87","","0.59%"
"02/27/2012","1,317.67","1,322.30","1,327.41","1,315.13","","0.03%"
"02/24/2012","1,317.31","1,330.46","1,332.95","1,315.18","","-1.01%"
"02/23/2012","1,330.71","1,340.52","1,343.12","1,328.61","","-0.80%"
"02/22/2012","1,341.48","1,328.74","1,344.70","1,322.53","","0.98%"
"02/21/2012","1,328.52","1,308.61","1,329.57","1,305.33","","1.51%"
"02/20/2012","1,308.70","1,306.73","1,315.46","1,304.86","","-0.04%"
"02/17/2012","1,309.26","1,315.48","1,321.27","1,306.09","","-0.45%"
"02/16/2012","1,315.23","1,321.89","1,325.84","1,311.91","","-0.58%"
"02/15/2012","1,322.90","1,309.49","1,326.84","1,308.46","","0.93%"
"02/14/2012","1,310.72","1,305.27","1,312.46","1,300.46","","0.44%"
"02/13/2012","1,304.96","1,301.48","1,307.69","1,297.05","","0.02%"
"02/10/2012","1,304.74","1,302.88","1,308.37","1,293.97","","0.25%"
"02/09/2012","1,301.45","1,307.23","1,317.30","1,298.28","","-0.43%"
"02/08/2012","1,307.03","1,315.78","1,320.86","1,301.05","","-0.68%"
"02/07/2012","1,316.04","1,308.77","1,321.22","1,303.79","","0.50%"
"02/06/2012","1,309.44","1,315.80","1,328.66","1,309.39","","-0.20%"
"02/03/2012","1,312.06","1,337.96","1,340.84","1,310.24","","-1.95%"
"02/02/2012","1,338.12","1,324.70","1,339.94","1,323.26","","1.04%"
"02/01/2012","1,324.41","1,328.37","1,333.43","1,320.48","","-0.38%"
"01/31/2012","1,329.43","1,315.67","1,331.37","1,314.53","","0.91%"
"01/30/2012","1,317.41","1,313.27","1,323.44","1,302.45","","0.26%"
"01/27/2012","1,313.97","1,312.51","1,319.43","1,302.31","","0.03%"
"01/26/2012","1,313.58","1,304.28","1,317.68","1,296.52","","0.64%"
"01/25/2012","1,305.20","1,278.18","1,307.05","1,273.36","","2.14%"
"01/24/2012","1,277.91","1,286.88","1,291.01","1,277.45","","-0.68%"
"01/23/2012","1,286.65","1,287.78","1,297.60","1,279.86","","-0.11%"
"01/20/2012","1,288.09","1,277.80","1,289.20","1,273.29","","0.75%"
"01/19/2012","1,278.51","1,290.38","1,296.40","1,274.99","","-1.01%"
"01/18/2012","1,291.61","1,296.25","1,299.85","1,281.00","","-0.34%"
"01/17/2012","1,296.04","1,297.37","1,307.98","1,290.05","","-0.09%"
"01/16/2012","1,297.20","1,297.09","1,300.03","1,289.93","","0.36%"
"01/13/2012","1,292.49","1,286.35","1,293.65","1,275.51","","0.49%"
"01/12/2012","1,286.22","1,291.15","1,301.15","1,281.83","","-0.42%"
"01/11/2012","1,291.70","1,277.78","1,297.71","1,272.14","","1.18%"
"01/10/2012","1,276.62","1,261.76","1,282.90","1,258.79","","1.20%"
"01/09/2012","1,261.47","1,273.61","1,275.33","1,258.44","","-0.71%"
"01/06/2012","1,270.45","1,267.60","1,279.67","1,263.66","","0.14%"
"01/05/2012","1,268.69","1,244.03","1,270.52","1,244.21","","1.90%"
"01/04/2012","1,245.01","1,227.54","1,250.05","1,223.08","","1.33%"
"01/03/2012","1,228.69","1,210.12","1,230.95","1,206.72","","1.48%"
"01/02/2012","1,210.77","1,212.30","1,213.92","1,204.99","","0.25%"
"12/30/2011","1,207.75","1,192.25","1,217.64","1,191.88","","1.28%"
"12/29/2011","1,192.47","1,202.49","1,207.51","1,181.46","","-0.59%"
"12/28/2011","1,199.58","1,218.55","1,223.32","1,198.06","","-1.50%"
"12/27/2011","1,217.90","1,228.72","1,235.91","1,215.61","","-0.87%"
"12/26/2011","1,228.54","1,233.51","1,237.57","1,223.55","","-0.20%"
"12/23/2011","1,231.06","1,230.39","1,235.87","1,227.82","","0.15%"
"12/22/2011","1,229.22","1,237.48","1,239.00","1,225.96","","-0.65%"
"12/21/2011","1,237.23","1,233.98","1,247.17","1,232.53","","0.23%"
"12/20/2011","1,234.45","1,224.99","1,236.67","1,222.86","","0.71%"
"12/19/2011","1,225.77","1,225.66","1,234.02","1,218.87","","0.05%"
"12/16/2011","1,225.13","1,205.75","1,226.80","1,205.22","","1.59%"
"12/15/2011","1,205.92","1,212.73","1,225.89","1,201.57","","-0.54%"
"12/14/2011","1,212.50","1,251.45","1,259.58","1,205.76","","-3.08%"
"12/13/2011","1,251.03","1,263.21","1,272.07","1,246.27","","-0.90%"
"12/12/2011","1,262.37","1,277.77","1,283.73","1,253.31","","-1.24%"
"12/09/2011","1,278.22","1,279.63","1,286.50","1,277.31","","-0.11%"
"12/08/2011","1,279.64","1,297.90","1,305.19","1,278.87","","-1.44%"
"12/07/2011","1,298.38","1,288.85","1,301.82","1,283.92","","0.74%"
"12/06/2011","1,288.79","1,285.46","1,292.65","1,271.74","","0.38%"
"12/05/2011","1,283.91","1,299.21","1,308.14","1,282.61","","-1.37%"
"12/02/2011","1,301.71","1,295.02","1,308.32","1,290.18","","0.41%"
"12/01/2011","1,296.38","1,299.31","1,302.95","1,287.97","","-0.14%"
"11/30/2011","1,298.15","1,287.00","1,302.99","1,280.59","","0.87%"
"11/29/2011","1,286.95","1,284.90","1,291.03","1,276.10","","0.09%"
"11/28/2011","1,285.74","1,260.62","1,288.66","1,259.03","","1.32%"
"11/25/2011","1,268.99","1,269.46","1,278.51","1,260.21","","0.00%"
"11/24/2011","1,269.01","1,267.41","1,278.49","1,261.73","","-0.04%"
"11/23/2011","1,269.55","1,258.08","1,272.76","1,254.69","","1.01%"
"11/22/2011","1,256.81","1,243.61","1,261.73","1,239.43","","1.00%"
"11/21/2011","1,244.42","1,277.27","1,279.50","1,234.34","","-2.29%"
"11/18/2011","1,273.65","1,278.42","1,282.49","1,265.23","","-0.19%"
"11/17/2011","1,276.02","1,309.38","1,313.54","1,269.96","","-2.45%"
"11/16/2011","1,308.06","1,315.46","1,320.27","1,298.56","","-0.56%"
"11/15/2011","1,315.47","1,305.48","1,318.37","1,298.11","","0.71%"
"11/14/2011","1,306.21","1,294.13","1,310.35","1,294.56","","0.46%"
"11/11/2011","1,300.25","1,293.63","1,302.55","1,283.11","","0.58%"
"11/10/2011","1,292.79","1,306.13","1,311.30","1,280.70","","-1.08%"
"11/09/2011","1,306.92","1,289.91","1,322.21","1,289.85","","1.35%"
"11/08/2011","1,289.45","1,302.46","1,308.41","1,284.38","","-1.12%"
"11/07/2011","1,304.02","1,267.42","1,305.69","1,267.83","","2.62%"
"11/04/2011","1,270.68","1,275.80","1,279.82","1,265.05","","-0.40%"
"11/03/2011","1,275.80","1,263.69","1,284.65","1,255.15","","1.08%"
"11/02/2011","1,262.19","1,254.80","1,265.45","1,250.14","","0.60%"
"11/01/2011","1,254.60","1,236.62","1,257.15","1,230.03","","1.42%"
"10/31/2011","1,237.09","1,229.11","1,243.82","1,215.21","","0.49%"
"10/28/2011","1,231.07","1,229.52","1,236.39","1,223.06","","0.18%"
"10/27/2011","1,228.83","1,238.53","1,243.14","1,212.16","","-0.87%"
"10/26/2011","1,239.66","1,222.61","1,249.03","1,219.20","","1.25%"
"10/25/2011","1,224.37","1,185.89","1,227.84","1,180.99","","3.22%"
"10/24/2011","1,186.23","1,182.97","1,200.09","1,180.59","","0.49%"
"10/21/2011","1,180.40","1,174.94","1,192.28","1,169.28","","0.48%"
"10/20/2011","1,174.77","1,193.15","1,195.74","1,170.82","","-1.54%"
"10/19/2011","1,193.15","1,207.16","1,210.03","1,189.25","","-0.88%"
"10/18/2011","1,203.73","1,216.53","1,218.66","1,191.03","","-0.96%"
"10/17/2011","1,215.34","1,208.62","1,224.44","1,209.24","","0.46%"
"10/14/2011","1,209.81","1,209.58","1,218.86","1,202.24","","0.04%"
"10/13/2011","1,209.32","1,216.32","1,221.97","1,207.19","","-0.58%"
"10/12/2011","1,216.41","1,220.10","1,228.71","1,210.99","","-0.14%"
"10/11/2011","1,218.12","1,227.78","1,235.19","1,212.69","","-0.81%"
"10/10/2011","1,228.06","1,222.03","1,235.86","1,214.26","","0.28%"
"10/07/2011","1,224.66","1,228.02","1,240.68","1,213.44","","-0.26%"
"10/06/2011","1,227.90","1,228.40","1,243.74","1,222.92","","-0.08%"
"10/05/2011","1,228.86","1,213.33","1,236.84","1,200.01","","1.05%"
"10/04/2011","1,216.15","1,256.28","1,270.54","1,205.01","","-3.47%"
"10/03/2011","1,259.93","1,216.70","1,261.74","1,212.02","","3.91%"
"09/30/2011","1,212.47","1,188.02","1,214.70","1,187.42","","2.12%"
"09/29/2011","1,187.33","1,188.40","1,199.71","1,170.43","","-0.01%"
"09/28/2011","1,187.46","1,213.05","1,226.17","1,178.07","","-2.14%"
"09/27/2011","1,213.37","1,202.40","1,241.14","1,196.27","","0.95%"
"09/26/2011","1,201.96","1,226.34","1,237.45","1,146.87","","-1.96%"
"09/23/2011","1,226.05","1,288.96","1,297.68","1,208.46","","-4.88%"
"09/22/2011","1,288.96","1,311.51","1,316.34","1,278.72","","-1.71%"
"09/21/2011","1,311.41","1,315.95","1,328.38","1,300.59","","-0.34%"
"09/20/2011","1,315.95","1,300.53","1,322.60","1,298.29","","1.26%"
"09/19/2011","1,299.54","1,324.31","1,337.09","1,295.46","","-0.95%"
"09/16/2011","1,312.01","1,288.27","1,321.32","1,271.44","","1.87%"
"09/15/2011","1,287.90","1,324.29","1,329.52","1,278.69","","-2.67%"
"09/14/2011","1,323.25","1,339.94","1,350.06","1,313.02","","-1.22%"
"09/13/2011","1,339.54","1,326.44","1,345.57","1,320.22","","1.02%"
"09/12/2011","1,326.06","1,368.68","1,374.95","1,325.38","","-2.51%"
"09/09/2011","1,360.17","1,345.62","1,369.86","1,320.48","","1.09%"
"09/08/2011","1,345.52","1,288.73","1,347.89","1,281.04","","4.44%"
"09/07/2011","1,288.36","1,331.91","1,341.54","1,276.35","","-3.68%"
"09/06/2011","1,337.59","1,347.84","1,366.98","1,311.13","","-0.73%"
"09/05/2011","1,347.37","1,329.71","1,351.89","1,323.53","","1.63%"
"09/02/2011","1,325.80","1,279.58","1,328.67","1,277.53","","3.60%"
"09/01/2011","1,279.67","1,267.94","1,283.21","1,263.95","","0.94%"
"08/31/2011","1,267.77","1,272.48","1,277.01","1,254.55","","-0.18%"
"08/30/2011","1,270.04","1,231.14","1,274.49","1,229.61","","3.15%"
"08/29/2011","1,231.29","1,261.38","1,269.03","1,223.39","","-2.33%"
"08/26/2011","1,260.64","1,230.87","1,262.05","1,219.73","","2.41%"
"08/25/2011","1,230.94","1,214.48","1,234.46","1,179.47","","1.35%"
"08/24/2011","1,214.56","1,267.42","1,287.66","1,213.43","","-4.17%"
"08/23/2011","1,267.42","1,320.95","1,331.69","1,262.49","","-4.04%"
"08/22/2011","1,320.82","1,288.01","1,323.76","1,288.10","","2.70%"
"08/19/2011","1,286.08","1,272.75","1,313.15","1,271.62","","1.04%"
"08/18/2011","1,272.84","1,239.36","1,278.03","1,237.72","","2.75%"
"08/17/2011","1,238.76","1,239.93","1,248.83","1,230.90","","0.00%"
"08/16/2011","1,238.72","1,221.54","1,241.49","1,219.83","","1.41%"
"08/15/2011","1,221.45","1,223.96","1,225.04","1,201.51","","-0.30%"
"08/12/2011","1,225.17","1,239.92","1,246.14","1,210.75","","-1.18%"
"08/11/2011","1,239.84","1,266.77","1,283.99","1,217.78","","-2.09%"
"08/10/2011","1,266.32","1,211.11","1,267.49","1,208.10","","4.55%"
"08/09/2011","1,211.20","1,210.23","1,251.58","1,201.55","","0.02%"
"08/08/2011","1,211.01","1,155.30","1,213.81","1,155.57","","3.92%"
"08/05/2011","1,165.29","1,168.64","1,181.94","1,155.33","","-0.24%"
"08/04/2011","1,168.14","1,158.57","1,190.49","1,155.08","","0.78%"
"08/03/2011","1,159.06","1,169.64","1,180.72","1,155.44","","-0.82%"
"08/02/2011","1,168.65","1,134.47","1,170.44","1,132.82","","2.99%"
"08/01/2011","1,134.71","1,132.72","1,150.10","1,117.71","","0.46%"
"07/29/2011","1,129.50","1,127.79","1,138.64","1,124.93","","0.17%"
"07/28/2011","1,127.63","1,122.09","1,135.52","1,120.04","","0.48%"
"07/27/2011","1,122.24","1,115.03","1,128.57","1,114.74","","0.65%"
"07/26/2011","1,115.03","1,122.51","1,124.00","1,108.85","","-0.65%"
"07/25/2011","1,122.35","1,110.54","1,129.92","1,110.26","","0.90%"
"07/22/2011","1,112.37","1,100.87","1,121.18","1,097.69","","1.02%"
"07/21/2011","1,101.18","1,124.77","1,131.46","1,100.64","","-2.14%"
"07/20/2011","1,125.25","1,121.92","1,127.84","1,112.38","","0.31%"
"07/19/2011","1,121.76","1,136.68","1,141.26","1,118.94","","-1.28%"
"07/18/2011","1,136.28","1,128.64","1,145.64","1,127.34","","1.03%"
"07/15/2011","1,124.68","1,121.70","1,127.53","1,114.40","","0.29%"
"07/14/2011","1,121.46","1,114.77","1,124.83","1,110.94","","0.67%"
"07/13/2011","1,113.99","1,120.12","1,125.48","1,113.18","","-0.47%"
"07/12/2011","1,119.28","1,106.08","1,123.91","1,104.10","","1.12%"
"07/11/2011","1,106.87","1,085.71","1,110.92","1,082.99","","2.44%"
"07/08/2011","1,080.54","1,066.67","1,085.37","1,065.28","","1.38%"
"07/07/2011","1,065.84","1,066.76","1,074.00","1,060.32","","-0.09%"
"07/06/2011","1,066.84","1,050.89","1,070.49","1,046.20","","1.54%"
"07/05/2011","1,050.67","1,028.22","1,052.25","1,027.32","","2.17%"
"07/04/2011","1,028.36","1,021.45","1,031.59","1,020.93","","0.64%"
"07/01/2011","1,021.82","1,034.06","1,038.07","1,021.25","","-1.18%"
"06/30/2011","1,033.99","1,047.14","1,048.03","1,032.88","","-1.29%"
"06/29/2011","1,047.51","1,047.14","1,047.82","1,047.45","","0.35%"
"06/28/2011","1,043.90","1,047.32","1,054.34","1,042.58","","-0.25%"
"06/27/2011","1,046.48","1,056.47","1,065.89","1,044.82","","-0.97%"
"06/24/2011","1,056.74","1,066.04","1,070.54","1,056.59","","-0.87%"
"06/23/2011","1,066.04","1,083.72","1,087.45","1,065.64","","-1.54%"
"06/22/2011","1,082.74","1,073.85","1,083.39","1,071.45","","0.91%"
"06/21/2011","1,072.96","1,076.36","1,078.35","1,071.08","","-0.17%"
"06/20/2011","1,074.76","1,077.46","1,083.95","1,072.91","","0.87%"
"06/17/2011","1,065.52","1,074.82","1,075.40","1,066.03","","-0.84%"
"06/16/2011","1,074.51","1,079.94","1,087.03","1,074.36","","-0.50%"
"06/15/2011","1,079.96","1,054.44","1,081.68","1,051.97","","2.39%"
"06/14/2011","1,054.80","1,050.22","1,061.19","1,047.46","","0.43%"
"06/13/2011","1,050.29","1,068.48","1,069.78","1,050.24","","-1.48%"
"06/10/2011","1,066.06","1,063.74","1,069.83","1,055.97","","0.29%"
